,house_fias_id,data,geo_lat,geo_lon,street,house,qc,result,qc_geo,ad_id,addr
1,a0bcae7b-0ba1-4a01-a5d9-71686c778c02,"{'source': 'Краснодарский край; Краснодар; Прикубанский; улица Ветеранов; 85', 'result': 'г Краснодар, ул Ветеранов, д 85', 'postal_code': '350005', 'country': 'Россия', 'country_iso_code': 'RU', 'federal_district': 'Южный', 'region_fias_id': 'd00e1013-16bd-4c09-b3d5-3cb09fc54bd8', 'region_kladr_id': '2300000000000', 'region_iso_code': 'RU-KDA', 'region_with_type': 'Краснодарский край', 'region_type': 'край', 'region_type_full': 'край', 'region': 'Краснодарский', 'area_fias_id': None, 'area_kladr_id': None, 'area_with_type': None, 'area_type': None, 'area_type_full': None, 'area': None, 'city_fias_id': '7dfa745e-aa19-4688-b121-b655c11e482f', 'city_kladr_id': '2300000100000', 'city_with_type': 'г Краснодар', 'city_type': 'г', 'city_type_full': 'город', 'city': 'Краснодар', 'city_area': None, 'city_district_fias_id': None, 'city_district_kladr_id': None, 'city_district_with_type': None, 'city_district_type': None, 'city_district_type_full': None, 'city_district': None, 'settlement_fias_id': None, 'settlement_kladr_id': None, 'settlement_with_type': None, 'settlement_type': None, 'settlement_type_full': None, 'settlement': None, 'street_fias_id': '65de1d30-cd72-401e-856d-e049e8fb1a37', 'street_kladr_id': '23000001000163800', 'street_with_type': 'ул Ветеранов', 'street_type': 'ул', 'street_type_full': 'улица', 'street': 'Ветеранов', 'stead_fias_id': None, 'stead_kladr_id': None, 'stead_cadnum': None, 'stead_type': None, 'stead_type_full': None, 'stead': None, 'house_fias_id': 'a0bcae7b-0ba1-4a01-a5d9-71686c778c02', 'house_kladr_id': '2300000100016380068', 'house_cadnum': None, 'house_type': 'д', 'house_type_full': 'дом', 'house': '85', 'block_type': None, 'block_type_full': None, 'block': None, 'entrance': None, 'floor': None, 'flat_fias_id': None, 'flat_cadnum': None, 'flat_type': None, 'flat_type_full': None, 'flat': None, 'flat_area': None, 'square_meter_price': None, 'flat_price': None, 'postal_box': None, 'fias_id': 'a0bcae7b-0ba1-4a01-a5d9-71686c778c02', 'fias_code': '23000001000000016380068', 'fias_level': '8', 'fias_actuality_state': '0', 'kladr_id': '2300000100016380068', 'capital_marker': '2', 'okato': '03401000000', 'oktmo': '03701000001', 'tax_office': '2311', 'tax_office_legal': '2311', 'timezone': 'UTC+3', 'geo_lat': '45.0997967', 'geo_lon': '38.9567203', 'beltway_hit': None, 'beltway_distance': None, 'qc_geo': 2, 'qc_complete': 5, 'qc_house': 2, 'qc': 0, 'unparsed_parts': None, 'metro': None}",45.0997967,38.9567203,Ветеранов,85,0.0,"г Краснодар, ул Ветеранов, д 85",2.0,288752158,Краснодарский край; Краснодар; Прикубанский; 2-я Площадка мкр; улица Ветеранов; 85
12,0018c89f-37f3-41cc-860e-5c616d360e85,"{'source': 'Республика Татарстан; Казань; р-н Приволжский; м. Дубравная; Станция Спортивная ЖК; 2.2', 'result': 'г Казань, ул Дубравная, д 2, кв 2', 'postal_code': '420139', 'country': 'Россия', 'country_iso_code': 'RU', 'federal_district': 'Приволжский', 'region_fias_id': '0c089b04-099e-4e0e-955a-6bf1ce525f1a', 'region_kladr_id': '1600000000000', 'region_iso_code': 'RU-TA', 'region_with_type': 'Респ Татарстан', 'region_type': 'Респ', 'region_type_full': 'республика', 'region': 'Татарстан', 'area_fias_id': None, 'area_kladr_id': None, 'area_with_type': None, 'area_type': None, 'area_type_full': None, 'area': None, 'city_fias_id': '93b3df57-4c89-44df-ac42-96f05e9cd3b9', 'city_kladr_id': '1600000100000', 'city_with_type': 'г Казань', 'city_type': 'г', 'city_type_full': 'город', 'city': 'Казань', 'city_area': None, 'city_district_fias_id': None, 'city_district_kladr_id': None, 'city_district_with_type': 'р-н Приволжский', 'city_district_type': 'р-н', 'city_district_type_full': 'район', 'city_district': 'Приволжский', 'settlement_fias_id': None, 'settlement_kladr_id': None, 'settlement_with_type': None, 'settlement_type': None, 'settlement_type_full': None, 'settlement': None, 'street_fias_id': 'f8620df2-eb3b-4705-be74-055523b59482', 'street_kladr_id': '16000001000039900', 'street_with_type': 'ул Дубравная', 'street_type': 'ул', 'street_type_full': 'улица', 'street': 'Дубравная', 'stead_fias_id': None, 'stead_kladr_id': None, 'stead_cadnum': None, 'stead_type': None, 'stead_type_full': None, 'stead': None, 'house_fias_id': '0018c89f-37f3-41cc-860e-5c616d360e85', 'house_kladr_id': '1600000100003990130', 'house_cadnum': None, 'house_type': 'д', 'house_type_full': 'дом', 'house': '2', 'block_type': None, 'block_type_full': None, 'block': None, 'entrance': None, 'floor': None, 'flat_fias_id': None, 'flat_cadnum': None, 'flat_type': 'кв', 'flat_type_full': 'квартира', 'flat': '2', 'flat_area': None, 'square_meter_price': None, 'flat_price': None, 'postal_box': None, 'fias_id': '0018c89f-37f3-41cc-860e-5c616d360e85', 'fias_code': '16000001000000003990130', 'fias_level': '8', 'fias_actuality_state': '0', 'kladr_id': '1600000100003990130', 'capital_marker': '2', 'okato': '92401380000', 'oktmo': '92701000001', 'tax_office': '1684', 'tax_office_legal': '1684', 'timezone': 'UTC+3', 'geo_lat': '55.7399606', 'geo_lon': '49.2240937', 'beltway_hit': None, 'beltway_distance': None, 'qc_geo': 0, 'qc_complete': 9, 'qc_house': 2, 'qc': 1, 'unparsed_parts': 'СТАНЦИЯ СПОРТИВНАЯ ЖК', 'metro': [{'distance': 0.5, 'line': 'Центральная', 'name': 'Дубравная'}, {'distance': 1.5, 'line': 'Центральная', 'name': 'Проспект Победы'}, {'distance': 3.2, 'line': 'Центральная', 'name': 'Горки'}]}",55.7399606,49.2240937,Дубравная,2,1.0,"г Казань, ул Дубравная, д 2, кв 2",0.0,289755051,Республика Татарстан; Казань; р-н Приволжский; м. Дубравная; Станция Спортивная ЖК; 2.2
13,2125bb3d-f7a5-4e3c-8f79-ef4b5caad88c,"{'source': 'Республика Татарстан; Казань; р-н Авиастроительный; м. Северный Вокзал; улица Михаила Миля; 3', 'result': 'г Казань, ул Михаила Миля, зд 3', 'postal_code': '420127', 'country': 'Россия', 'country_iso_code': 'RU', 'federal_district': 'Приволжский', 'region_fias_id': '0c089b04-099e-4e0e-955a-6bf1ce525f1a', 'region_kladr_id': '1600000000000', 'region_iso_code': 'RU-TA', 'region_with_type': 'Респ Татарстан', 'region_type': 'Респ', 'region_type_full': 'республика', 'region': 'Татарстан', 'area_fias_id': None, 'area_kladr_id': None, 'area_with_type': None, 'area_type': None, 'area_type_full': None, 'area': None, 'city_fias_id': '93b3df57-4c89-44df-ac42-96f05e9cd3b9', 'city_kladr_id': '1600000100000', 'city_with_type': 'г Казань', 'city_type': 'г', 'city_type_full': 'город', 'city': 'Казань', 'city_area': None, 'city_district_fias_id': None, 'city_district_kladr_id': None, 'city_district_with_type': 'р-н Авиастроительный', 'city_district_type': 'р-н', 'city_district_type_full': 'район', 'city_district': 'Авиастроительный', 'settlement_fias_id': None, 'settlement_kladr_id': None, 'settlement_with_type': None, 'settlement_type': None, 'settlement_type_full': None, 'settlement': None, 'street_fias_id': '23aaf497-2167-436a-b22b-c683a7bb1939', 'street_kladr_id': '16000001000532200', 'street_with_type': 'ул Михаила Миля', 'street_type': 'ул', 'street_type_full': 'улица', 'street': 'Михаила Миля', 'stead_fias_id': None, 'stead_kladr_id': None, 'stead_cadnum': None, 'stead_type': None, 'stead_type_full': None, 'stead': None, 'house_fias_id': '2125bb3d-f7a5-4e3c-8f79-ef4b5caad88c', 'house_kladr_id': '1600000100053220097', 'house_cadnum': '16:50:230103:138', 'house_type': 'зд', 'house_type_full': 'здание', 'house': '3', 'block_type': None, 'block_type_full': None, 'block': None, 'entrance': None, 'floor': None, 'flat_fias_id': None, 'flat_cadnum': None, 'flat_type': None, 'flat_type_full': None, 'flat': None, 'flat_area': None, 'square_meter_price': None, 'flat_price': None, 'postal_box': None, 'fias_id': '2125bb3d-f7a5-4e3c-8f79-ef4b5caad88c', 'fias_code': '16000001000000053220097', 'fias_level': '8', 'fias_actuality_state': '0', 'kladr_id': '1600000100053220097', 'capital_marker': '2', 'okato': '92401363000', 'oktmo': '92701000001', 'tax_office': '1683', 'tax_office_legal': '1683', 'timezone': 'UTC+3', 'geo_lat': '55.846482', 'geo_lon': '49.10848', 'beltway_hit': None, 'beltway_distance': None, 'qc_geo': 2, 'qc_complete': 9, 'qc_house': 2, 'qc': 1, 'unparsed_parts': 'СЕВЕРНЫЙ ВОКЗАЛ', 'metro': None}",55.846482,49.10848,Михаила Миля,3,1.0,"г Казань, ул Михаила Миля, зд 3",2.0,289914442,Республика Татарстан; Казань; р-н Авиастроительный; м. Северный Вокзал; улица Михаила Миля; 3
21,,"{'source': 'Краснодарский край; Краснодар; Прикубанский; шоссе Ближний Западный Обход; 2к4', 'result': 'г Краснодар, ул Западный Обход, д 2 к 4', 'postal_code': '350053', 'country': 'Россия', 'country_iso_code': 'RU', 'federal_district': 'Южный', 'region_fias_id': 'd00e1013-16bd-4c09-b3d5-3cb09fc54bd8', 'region_kladr_id': '2300000000000', 'region_iso_code': 'RU-KDA', 'region_with_type': 'Краснодарский край', 'region_type': 'край', 'region_type_full': 'край', 'region': 'Краснодарский', 'area_fias_id': None, 'area_kladr_id': None, 'area_with_type': None, 'area_type': None, 'area_type_full': None, 'area': None, 'city_fias_id': '7dfa745e-aa19-4688-b121-b655c11e482f', 'city_kladr_id': '2300000100000', 'city_with_type': 'г Краснодар', 'city_type': 'г', 'city_type_full': 'город', 'city': 'Краснодар', 'city_area': None, 'city_district_fias_id': None, 'city_district_kladr_id': None, 'city_district_with_type': None, 'city_district_type': None, 'city_district_type_full': None, 'city_district': None, 'settlement_fias_id': None, 'settlement_kladr_id': None, 'settlement_with_type': None, 'settlement_type': None, 'settlement_type_full': None, 'settlement': None, 'street_fias_id': '501c36c5-c714-4f42-8323-2813b22f266c', 'street_kladr_id': '23000001000197200', 'street_with_type': 'ул Западный Обход', 'street_type': 'ул', 'street_type_full': 'улица', 'street': 'Западный Обход', 'stead_fias_id': None, 'stead_kladr_id': None, 'stead_cadnum': None, 'stead_type': None, 'stead_type_full': None, 'stead': None, 'house_fias_id': None, 'house_kladr_id': None, 'house_cadnum': None, 'house_type': 'д', 'house_type_full': 'дом', 'house': '2', 'block_type': 'к', 'block_type_full': 'корпус', 'block': '4', 'entrance': None, 'floor': None, 'flat_fias_id': None, 'flat_cadnum': None, 'flat_type': None, 'flat_type_full': None, 'flat': None, 'flat_area': None, 'square_meter_price': None, 'flat_price': None, 'postal_box': None, 'fias_id': '501c36c5-c714-4f42-8323-2813b22f266c', 'fias_code': '23000001000000019720000', 'fias_level': '7', 'fias_actuality_state': '0', 'kladr_id': '23000001000197200', 'capital_marker': '2', 'okato': '03401000000', 'oktmo': '03701000001', 'tax_office': '2311', 'tax_office_legal': '2311', 'timezone': 'UTC+3', 'geo_lat': '45.1132895', 'geo_lon': '38.9208908', 'beltway_hit': None, 'beltway_distance': None, 'qc_geo': 1, 'qc_complete': 9, 'qc_house': 10, 'qc': 1, 'unparsed_parts': 'БЛИЖНИЙ', 'metro': None}",45.1132895,38.9208908,Западный Обход,2,1.0,"г Краснодар, ул Западный Обход, д 2 к 4",1.0,288330751,Краснодарский край; Краснодар; Прикубанский; шоссе Ближний Западный Обход; 2к4
28,,"{'source': 'Краснодарский край; Новороссийск; с. Цемдолина; улица Ф.Я. Бурсака; 82', 'result': 'Краснодарский край, г Новороссийск, с Цемдолина, ул Ф.Я. Бурсака, д 82', 'postal_code': '353960', 'country': 'Россия', 'country_iso_code': 'RU', 'federal_district': 'Южный', 'region_fias_id': 'd00e1013-16bd-4c09-b3d5-3cb09fc54bd8', 'region_kladr_id': '2300000000000', 'region_iso_code': 'RU-KDA', 'region_with_type': 'Краснодарский край', 'region_type': 'край', 'region_type_full': 'край', 'region': 'Краснодарский', 'area_fias_id': None, 'area_kladr_id': None, 'area_with_type': None, 'area_type': None, 'area_type_full': None, 'area': None, 'city_fias_id': '16ac039a-5257-4715-a8c5-d6bd9e617b53', 'city_kladr_id': '2300000600000', 'city_with_type': 'г Новороссийск', 'city_type': 'г', 'city_type_full': 'город', 'city': 'Новороссийск', 'city_area': None, 'city_district_fias_id': None, 'city_district_kladr_id': None, 'city_district_with_type': None, 'city_district_type': None, 'city_district_type_full': None, 'city_district': None, 'settlement_fias_id': '6bf374a2-1f47-4f8d-9778-7d2ede45e4b3', 'settlement_kladr_id': '2300000602400', 'settlement_with_type': 'с Цемдолина', 'settlement_type': 'с', 'settlement_type_full': 'село', 'settlement': 'Цемдолина', 'street_fias_id': 'a365cd5e-02fb-4d3c-a9ae-acddbaf97fa4', 'street_kladr_id': '23000006024021100', 'street_with_type': 'ул Ф.Я. Бурсака', 'street_type': 'ул', 'street_type_full': 'улица', 'street': 'Ф.Я. Бурсака', 'stead_fias_id': None, 'stead_kladr_id': None, 'stead_cadnum': None, 'stead_type': None, 'stead_type_full': None, 'stead': None, 'house_fias_id': None, 'house_kladr_id': None, 'house_cadnum': None, 'house_type': 'д', 'house_type_full': 'дом', 'house': '82', 'block_type': None, 'block_type_full': None, 'block': None, 'entrance': None, 'floor': None, 'flat_fias_id': None, 'flat_cadnum': None, 'flat_type': None, 'flat_type_full': None, 'flat': None, 'flat_area': None, 'square_meter_price': '119626', 'flat_price': None, 'postal_box': None, 'fias_id': 'a365cd5e-02fb-4d3c-a9ae-acddbaf97fa4', 'fias_code': '23000006024000002110000', 'fias_level': '7', 'fias_actuality_state': '0', 'kladr_id': '23000006024021100', 'capital_marker': '0', 'okato': '03420000000', 'oktmo': '03720000001', 'tax_office': '2315', 'tax_office_legal': '2315', 'timezone': 'UTC+3', 'geo_lat': '44.746436', 'geo_lon': '37.7076088', 'beltway_hit': None, 'beltway_distance': None, 'qc_geo': 2, 'qc_complete': 10, 'qc_house': 10, 'qc': 0, 'unparsed_parts': None, 'metro': None}",44.746436,37.7076088,Ф.Я. Бурсака,82,0.0,"Краснодарский край, г Новороссийск, с Цемдолина, ул Ф.Я. Бурсака, д 82",2.0,289741649,Краснодарский край; Новороссийск; мкр. Приморский; с. Цемдолина; улица Ф.Я. Бурсака; 82
32,02330a59-e36a-448c-9fef-6ef39e57dcf7,"{'source': 'Челябинская область; Челябинск; р-н Металлургический; Электростальская улица; 20', 'result': 'г Челябинск, ул Электростальская, д 20', 'postal_code': '454017', 'country': 'Россия', 'country_iso_code': 'RU', 'federal_district': 'Уральский', 'region_fias_id': '27eb7c10-a234-44da-a59c-8b1f864966de', 'region_kladr_id': '7400000000000', 'region_iso_code': 'RU-CHE', 'region_with_type': 'Челябинская обл', 'region_type': 'обл', 'region_type_full': 'область', 'region': 'Челябинская', 'area_fias_id': None, 'area_kladr_id': None, 'area_with_type': None, 'area_type': None, 'area_type_full': None, 'area': None, 'city_fias_id': 'a376e68d-724a-4472-be7c-891bdb09ae32', 'city_kladr_id': '7400000100000', 'city_with_type': 'г Челябинск', 'city_type': 'г', 'city_type_full': 'город', 'city': 'Челябинск', 'city_area': None, 'city_district_fias_id': None, 'city_district_kladr_id': None, 'city_district_with_type': 'р-н Металлургический', 'city_district_type': 'р-н', 'city_district_type_full': 'район', 'city_district': 'Металлургический', 'settlement_fias_id': None, 'settlement_kladr_id': None, 'settlement_with_type': None, 'settlement_type': None, 'settlement_type_full': None, 'settlement': None, 'street_fias_id': 'f24f978c-05d9-441f-8cb1-b2585e475a84', 'street_kladr_id': '74000001000116800', 'street_with_type': 'ул Электростальская', 'street_type': 'ул', 'street_type_full': 'улица', 'street': 'Электростальская', 'stead_fias_id': None, 'stead_kladr_id': None, 'stead_cadnum': None, 'stead_type': None, 'stead_type_full': None, 'stead': None, 'house_fias_id': '02330a59-e36a-448c-9fef-6ef39e57dcf7', 'house_kladr_id': '7400000100011680029', 'house_cadnum': None, 'house_type': 'д', 'house_type_full': 'дом', 'house': '20', 'block_type': None, 'block_type_full': None, 'block': None, 'entrance': None, 'floor': None, 'flat_fias_id': None, 'flat_cadnum': None, 'flat_type': None, 'flat_type_full': None, 'flat': None, 'flat_area': None, 'square_meter_price': '78004', 'flat_price': None, 'postal_box': None, 'fias_id': '02330a59-e36a-448c-9fef-6ef39e57dcf7', 'fias_code': '74000001000000011680029', 'fias_level': '8', 'fias_actuality_state': '0', 'kladr_id': '7400000100011680029', 'capital_marker': '2', 'okato': '75401372000', 'oktmo': '75701330', 'tax_office': '7460', 'tax_office_legal': '7460', 'timezone': 'UTC+5', 'geo_lat': '55.2523927', 'geo_lon': '61.3840202', 'beltway_hit': None, 'beltway_distance': None, 'qc_geo': 0, 'qc_complete': 5, 'qc_house': 2, 'qc': 0, 'unparsed_parts': None, 'metro': None}",55.2523927,61.3840202,Электростальская,20,0.0,"г Челябинск, ул Электростальская, д 20",0.0,288414014,Челябинская область; Челябинск; р-н Металлургический; Электростальская улица; 20
33,,"{'source': 'Краснодарский край; Краснодар; Прикубанский; шоссе Ближний Западный Обход; 2к3', 'result': 'г Краснодар, ул Западный Обход, д 2 к 3', 'postal_code': '350053', 'country': 'Россия', 'country_iso_code': 'RU', 'federal_district': 'Южный', 'region_fias_id': 'd00e1013-16bd-4c09-b3d5-3cb09fc54bd8', 'region_kladr_id': '2300000000000', 'region_iso_code': 'RU-KDA', 'region_with_type': 'Краснодарский край', 'region_type': 'край', 'region_type_full': 'край', 'region': 'Краснодарский', 'area_fias_id': None, 'area_kladr_id': None, 'area_with_type': None, 'area_type': None, 'area_type_full': None, 'area': None, 'city_fias_id': '7dfa745e-aa19-4688-b121-b655c11e482f', 'city_kladr_id': '2300000100000', 'city_with_type': 'г Краснодар', 'city_type': 'г', 'city_type_full': 'город', 'city': 'Краснодар', 'city_area': None, 'city_district_fias_id': None, 'city_district_kladr_id': None, 'city_district_with_type': None, 'city_district_type': None, 'city_district_type_full': None, 'city_district': None, 'settlement_fias_id': None, 'settlement_kladr_id': None, 'settlement_with_type': None, 'settlement_type': None, 'settlement_type_full': None, 'settlement': None, 'street_fias_id': '501c36c5-c714-4f42-8323-2813b22f266c', 'street_kladr_id': '23000001000197200', 'street_with_type': 'ул Западный Обход', 'street_type': 'ул', 'street_type_full': 'улица', 'street': 'Западный Обход', 'stead_fias_id': None, 'stead_kladr_id': None, 'stead_cadnum': None, 'stead_type': None, 'stead_type_full': None, 'stead': None, 'house_fias_id': None, 'house_kladr_id': None, 'house_cadnum': None, 'house_type': 'д', 'house_type_full': 'дом', 'house': '2', 'block_type': 'к', 'block_type_full': 'корпус', 'block': '3', 'entrance': None, 'floor': None, 'flat_fias_id': None, 'flat_cadnum': None, 'flat_type': None, 'flat_type_full': None, 'flat': None, 'flat_area': None, 'square_meter_price': None, 'flat_price': None, 'postal_box': None, 'fias_id': '501c36c5-c714-4f42-8323-2813b22f266c', 'fias_code': '23000001000000019720000', 'fias_level': '7', 'fias_actuality_state': '0', 'kladr_id': '23000001000197200', 'capital_marker': '2', 'okato': '03401000000', 'oktmo': '03701000001', 'tax_office': '2311', 'tax_office_legal': '2311', 'timezone': 'UTC+3', 'geo_lat': '45.1132895', 'geo_lon': '38.9208908', 'beltway_hit': None, 'beltway_distance': None, 'qc_geo': 1, 'qc_complete': 9, 'qc_house': 10, 'qc': 1, 'unparsed_parts': 'БЛИЖНИЙ', 'metro': None}",45.1132895,38.9208908,Западный Обход,2,1.0,"г Краснодар, ул Западный Обход, д 2 к 3",1.0,288650427,Краснодарский край; Краснодар; Прикубанский; шоссе Ближний Западный Обход; 2к3
40,11107a04-fef4-4972-b409-e418c9fc55c2,"{'source': 'Краснодарский край; Краснодар; Прикубанский; улица Имени Героя Ростовского; 8к1', 'result': 'г Краснодар, ул им. Героя Ростовского, д 8 к 1', 'postal_code': '350053', 'country': 'Россия', 'country_iso_code': 'RU', 'federal_district': 'Южный', 'region_fias_id': 'd00e1013-16bd-4c09-b3d5-3cb09fc54bd8', 'region_kladr_id': '2300000000000', 'region_iso_code': 'RU-KDA', 'region_with_type': 'Краснодарский край', 'region_type': 'край', 'region_type_full': 'край', 'region': 'Краснодарский', 'area_fias_id': None, 'area_kladr_id': None, 'area_with_type': None, 'area_type': None, 'area_type_full': None, 'area': None, 'city_fias_id': '7dfa745e-aa19-4688-b121-b655c11e482f', 'city_kladr_id': '2300000100000', 'city_with_type': 'г Краснодар', 'city_type': 'г', 'city_type_full': 'город', 'city': 'Краснодар', 'city_area': None, 'city_district_fias_id': None, 'city_district_kladr_id': None, 'city_district_with_type': None, 'city_district_type': None, 'city_district_type_full': None, 'city_district': None, 'settlement_fias_id': None, 'settlement_kladr_id': None, 'settlement_with_type': None, 'settlement_type': None, 'settlement_type_full': None, 'settlement': None, 'street_fias_id': '806e1114-727c-477c-941e-6b5a192be579', 'street_kladr_id': '23000001000275600', 'street_with_type': 'ул им. Героя Ростовского', 'street_type': 'ул', 'street_type_full': 'улица', 'street': 'им. Героя Ростовского', 'stead_fias_id': None, 'stead_kladr_id': None, 'stead_cadnum': None, 'stead_type': None, 'stead_type_full': None, 'stead': None, 'house_fias_id': '11107a04-fef4-4972-b409-e418c9fc55c2', 'house_kladr_id': '2300000100027560016', 'house_cadnum': None, 'house_type': 'д', 'house_type_full': 'дом', 'house': '8', 'block_type': 'к', 'block_type_full': 'корпус', 'block': '1', 'entrance': None, 'floor': None, 'flat_fias_id': None, 'flat_cadnum': None, 'flat_type': None, 'flat_type_full': None, 'flat': None, 'flat_area': None, 'square_meter_price': None, 'flat_price': None, 'postal_box': None, 'fias_id': '11107a04-fef4-4972-b409-e418c9fc55c2', 'fias_code': '23000001000000027560016', 'fias_level': '8', 'fias_actuality_state': '0', 'kladr_id': '2300000100027560016', 'capital_marker': '2', 'okato': '03401000000', 'oktmo': '03701000001', 'tax_office': '2311', 'tax_office_legal': '2311', 'timezone': 'UTC+3', 'geo_lat': '45.0401604', 'geo_lon': '38.9759647', 'beltway_hit': None, 'beltway_distance': None, 'qc_geo': 4, 'qc_complete': 5, 'qc_house': 2, 'qc': 0, 'unparsed_parts': None, 'metro': None}",45.0401604,38.9759647,им. Героя Ростовского,8,0.0,"г Краснодар, ул им. Героя Ростовского, д 8 к 1",4.0,289215069,Краснодарский край; Краснодар; Прикубанский; улица Имени Героя Ростовского; 8к1
41,,"{'source': 'Новосибирская область; Новосибирск; м. Площадь Маркса; Затулинский жилмассив; улица Зорге; 229/2', 'result': 'г Новосибирск, пл им. Карла Маркса, д 229/2', 'postal_code': '630048', 'country': 'Россия', 'country_iso_code': 'RU', 'federal_district': 'Сибирский', 'region_fias_id': '1ac46b49-3209-4814-b7bf-a509ea1aecd9', 'region_kladr_id': '5400000000000', 'region_iso_code': 'RU-NVS', 'region_with_type': 'Новосибирская обл', 'region_type': 'обл', 'region_type_full': 'область', 'region': 'Новосибирская', 'area_fias_id': None, 'area_kladr_id': None, 'area_with_type': None, 'area_type': None, 'area_type_full': None, 'area': None, 'city_fias_id': '8dea00e3-9aab-4d8e-887c-ef2aaa546456', 'city_kladr_id': '5400000100000', 'city_with_type': 'г Новосибирск', 'city_type': 'г', 'city_type_full': 'город', 'city': 'Новосибирск', 'city_area': None, 'city_district_fias_id': None, 'city_district_kladr_id': None, 'city_district_with_type': 'р-н Ленинский', 'city_district_type': 'р-н', 'city_district_type_full': 'район', 'city_district': 'Ленинский', 'settlement_fias_id': None, 'settlement_kladr_id': None, 'settlement_with_type': None, 'settlement_type': None, 'settlement_type_full': None, 'settlement': None, 'street_fias_id': '4f691afa-c66e-4472-9ed9-5a88123bb9bb', 'street_kladr_id': '54000001000078200', 'street_with_type': 'пл им. Карла Маркса', 'street_type': 'пл', 'street_type_full': 'площадь', 'street': 'им. Карла Маркса', 'stead_fias_id': None, 'stead_kladr_id': None, 'stead_cadnum': None, 'stead_type': None, 'stead_type_full': None, 'stead': None, 'house_fias_id': None, 'house_kladr_id': None, 'house_cadnum': None, 'house_type': 'д', 'house_type_full': 'дом', 'house': '229/2', 'block_type': None, 'block_type_full': None, 'block': None, 'entrance': None, 'floor': None, 'flat_fias_id': None, 'flat_cadnum': None, 'flat_type': None, 'flat_type_full': None, 'flat': None, 'flat_area': None, 'square_meter_price': None, 'flat_price': None, 'postal_box': None, 'fias_id': '4f691afa-c66e-4472-9ed9-5a88123bb9bb', 'fias_code': '54000001000000007820000', 'fias_level': '7', 'fias_actuality_state': '0', 'kladr_id': '54000001000078200', 'capital_marker': '2', 'okato': '50401377000', 'oktmo': '50701000001', 'tax_office': '5404', 'tax_office_legal': '5404', 'timezone': 'UTC+7', 'geo_lat': '54.9819812', 'geo_lon': '82.8944246', 'beltway_hit': None, 'beltway_distance': None, 'qc_geo': 2, 'qc_complete': 9, 'qc_house': 10, 'qc': 1, 'unparsed_parts': 'ЗАТУЛИНСКИЙ ЖИЛМАССИВ, УЛИЦА ЗОРГЕ', 'metro': None}",54.9819812,82.8944246,им. Карла Маркса,229/2,1.0,"г Новосибирск, пл им. Карла Маркса, д 229/2",2.0,288459838,Новосибирская область; Новосибирск; м. Площадь Маркса; Затулинский жилмассив; улица Зорге; 229/2
43,,"{'source': 'Новосибирская область; Новосибирск; р-н Калининский; м. Заельцовская; улица Новоуральская; с1', 'result': 'г Новосибирск, ул Новоуральская, стр 1', 'postal_code': '630900', 'country': 'Россия', 'country_iso_code': 'RU', 'federal_district': 'Сибирский', 'region_fias_id': '1ac46b49-3209-4814-b7bf-a509ea1aecd9', 'region_kladr_id': '5400000000000', 'region_iso_code': 'RU-NVS', 'region_with_type': 'Новосибирская обл', 'region_type': 'обл', 'region_type_full': 'область', 'region': 'Новосибирская', 'area_fias_id': None, 'area_kladr_id': None, 'area_with_type': None, 'area_type': None, 'area_type_full': None, 'area': None, 'city_fias_id': '8dea00e3-9aab-4d8e-887c-ef2aaa546456', 'city_kladr_id': '5400000100000', 'city_with_type': 'г Новосибирск', 'city_type': 'г', 'city_type_full': 'город', 'city': 'Новосибирск', 'city_area': None, 'city_district_fias_id': None, 'city_district_kladr_id': None, 'city_district_with_type': 'р-н Калининский', 'city_district_type': 'р-н', 'city_district_type_full': 'район', 'city_district': 'Калининский', 'settlement_fias_id': None, 'settlement_kladr_id': None, 'settlement_with_type': None, 'settlement_type': None, 'settlement_type_full': None, 'settlement': None, 'street_fias_id': '08a341be-f19a-496e-a576-ec7e0521456f', 'street_kladr_id': '54000001000205700', 'street_with_type': 'ул Новоуральская', 'street_type': 'ул', 'street_type_full': 'улица', 'street': 'Новоуральская', 'stead_fias_id': None, 'stead_kladr_id': None, 'stead_cadnum': None, 'stead_type': None, 'stead_type_full': None, 'stead': None, 'house_fias_id': None, 'house_kladr_id': None, 'house_cadnum': None, 'house_type': 'стр', 'house_type_full': 'строение', 'house': '1', 'block_type': None, 'block_type_full': None, 'block': None, 'entrance': None, 'floor': None, 'flat_fias_id': None, 'flat_cadnum': None, 'flat_type': None, 'flat_type_full': None, 'flat': None, 'flat_area': None, 'square_meter_price': '100613', 'flat_price': None, 'postal_box': None, 'fias_id': '08a341be-f19a-496e-a576-ec7e0521456f', 'fias_code': '54000001000000020570000', 'fias_level': '7', 'fias_actuality_state': '0', 'kladr_id': '54000001000205700', 'capital_marker': '2', 'okato': '50401373000', 'oktmo': '50701000001', 'tax_office': '5410', 'tax_office_legal': '5410', 'timezone': 'UTC+7', 'geo_lat': '55.1759553', 'geo_lon': '82.9610152', 'beltway_hit': None, 'beltway_distance': None, 'qc_geo': 2, 'qc_complete': 4, 'qc_house': 10, 'qc': 1, 'unparsed_parts': 'ЗАЕЛЬЦОВСКАЯ', 'metro': None}",55.1759553,82.9610152,Новоуральская,1,1.0,"г Новосибирск, ул Новоуральская, стр 1",2.0,284525565,Новосибирская область; Новосибирск; р-н Калининский; м. Заельцовская; Пашино мкр; улица Новоуральская; с1
