,house_fias_id,data,geo_lat,geo_lon,street,house,qc,result,qc_geo,ad_id,addr
0,ab502fac-223d-40b8-8cae-944d6a90a225,"{'source': 'Краснодарский край; Новороссийск; Первомайская улица; 7', 'result': 'Краснодарский край, г Новороссийск, ул Первомайская, д 7', 'postal_code': '353901', 'country': 'Россия', 'country_iso_code': 'RU', 'federal_district': 'Южный', 'region_fias_id': 'd00e1013-16bd-4c09-b3d5-3cb09fc54bd8', 'region_kladr_id': '2300000000000', 'region_iso_code': 'RU-KDA', 'region_with_type': 'Краснодарский край', 'region_type': 'край', 'region_type_full': 'край', 'region': 'Краснодарский', 'area_fias_id': None, 'area_kladr_id': None, 'area_with_type': None, 'area_type': None, 'area_type_full': None, 'area': None, 'city_fias_id': '16ac039a-5257-4715-a8c5-d6bd9e617b53', 'city_kladr_id': '2300000600000', 'city_with_type': 'г Новороссийск', 'city_type': 'г', 'city_type_full': 'город', 'city': 'Новороссийск', 'city_area': None, 'city_district_fias_id': None, 'city_district_kladr_id': None, 'city_district_with_type': None, 'city_district_type': None, 'city_district_type_full': None, 'city_district': None, 'settlement_fias_id': None, 'settlement_kladr_id': None, 'settlement_with_type': None, 'settlement_type': None, 'settlement_type_full': None, 'settlement': None, 'street_fias_id': 'cafb9743-9844-4399-b496-9d35092352bc', 'street_kladr_id': '23000006000027200', 'street_with_type': 'ул Первомайская', 'street_type': 'ул', 'street_type_full': 'улица', 'street': 'Первомайская', 'stead_fias_id': None, 'stead_kladr_id': None, 'stead_cadnum': None, 'stead_type': None, 'stead_type_full': None, 'stead': None, 'house_fias_id': 'ab502fac-223d-40b8-8cae-944d6a90a225', 'house_kladr_id': '2300000600002720008', 'house_cadnum': None, 'house_type': 'д', 'house_type_full': 'дом', 'house': '7', 'block_type': None, 'block_type_full': None, 'block': None, 'entrance': None, 'floor': None, 'flat_fias_id': None, 'flat_cadnum': None, 'flat_type': None, 'flat_type_full': None, 'flat': None, 'flat_area': None, 'square_meter_price': '87748', 'flat_price': None, 'postal_box': None, 'fias_id': 'ab502fac-223d-40b8-8cae-944d6a90a225', 'fias_code': '23000006000000002720008', 'fias_level': '8', 'fias_actuality_state': '0', 'kladr_id': '2300000600002720008', 'capital_marker': '0', 'okato': '03420000000', 'oktmo': '03720000001', 'tax_office': '2315', 'tax_office_legal': '2315', 'timezone': 'UTC+3', 'geo_lat': '44.7406334', 'geo_lon': '37.7823394', 'beltway_hit': None, 'beltway_distance': None, 'qc_geo': 0, 'qc_complete': 5, 'qc_house': 2, 'qc': 0, 'unparsed_parts': None, 'metro': None}",44.7406334,37.7823394,Первомайская,7,0.0,"Краснодарский край, г Новороссийск, ул Первомайская, д 7",0.0,289815176,Краснодарский край; Новороссийск; мкр. Восточный; Первомайская улица; 7
1,,"{'source': 'Новосибирская область; Новосибирск; р-н Ленинский; м. Площадь Гарина-Михайловского; улица Юности; 7', 'result': 'г Новосибирск, пл им. Гарина-Михайловского, д 7', 'postal_code': None, 'country': 'Россия', 'country_iso_code': 'RU', 'federal_district': 'Сибирский', 'region_fias_id': '1ac46b49-3209-4814-b7bf-a509ea1aecd9', 'region_kladr_id': '5400000000000', 'region_iso_code': 'RU-NVS', 'region_with_type': 'Новосибирская обл', 'region_type': 'обл', 'region_type_full': 'область', 'region': 'Новосибирская', 'area_fias_id': None, 'area_kladr_id': None, 'area_with_type': None, 'area_type': None, 'area_type_full': None, 'area': None, 'city_fias_id': '8dea00e3-9aab-4d8e-887c-ef2aaa546456', 'city_kladr_id': '5400000100000', 'city_with_type': 'г Новосибирск', 'city_type': 'г', 'city_type_full': 'город', 'city': 'Новосибирск', 'city_area': None, 'city_district_fias_id': None, 'city_district_kladr_id': None, 'city_district_with_type': 'р-н Железнодорожный', 'city_district_type': 'р-н', 'city_district_type_full': 'район', 'city_district': 'Железнодорожный', 'settlement_fias_id': None, 'settlement_kladr_id': None, 'settlement_with_type': None, 'settlement_type': None, 'settlement_type_full': None, 'settlement': None, 'street_fias_id': '23bb3f83-7585-456a-85fe-f1d46135ae84', 'street_kladr_id': '54000001000169300', 'street_with_type': 'пл им. Гарина-Михайловского', 'street_type': 'пл', 'street_type_full': 'площадь', 'street': 'им. Гарина-Михайловского', 'stead_fias_id': None, 'stead_kladr_id': None, 'stead_cadnum': None, 'stead_type': None, 'stead_type_full': None, 'stead': None, 'house_fias_id': None, 'house_kladr_id': None, 'house_cadnum': None, 'house_type': 'д', 'house_type_full': 'дом', 'house': '7', 'block_type': None, 'block_type_full': None, 'block': None, 'entrance': None, 'floor': None, 'flat_fias_id': None, 'flat_cadnum': None, 'flat_type': None, 'flat_type_full': None, 'flat': None, 'flat_area': None, 'square_meter_price': None, 'flat_price': None, 'postal_box': None, 'fias_id': '23bb3f83-7585-456a-85fe-f1d46135ae84', 'fias_code': '54000001000000016930000', 'fias_level': '7', 'fias_actuality_state': '0', 'kladr_id': '54000001000169300', 'capital_marker': '2', 'okato': '50401368000', 'oktmo': '50701000001', 'tax_office': '5406', 'tax_office_legal': '5406', 'timezone': 'UTC+7', 'geo_lat': '55.035717', 'geo_lon': '82.8982441', 'beltway_hit': None, 'beltway_distance': None, 'qc_geo': 2, 'qc_complete': 9, 'qc_house': 10, 'qc': 1, 'unparsed_parts': 'ЮНОСТИ', 'metro': None}",55.035717,82.8982441,им. Гарина-Михайловского,7,1.0,"г Новосибирск, пл им. Гарина-Михайловского, д 7",2.0,289775287,Новосибирская область; Новосибирск; р-н Ленинский; м. Площадь Гарина-Михайловского; улица Юности; 7
9,2125bb3d-f7a5-4e3c-8f79-ef4b5caad88c,"{'source': 'Республика Татарстан; Казань; р-н Авиастроительный; м. Северный Вокзал; улица Михаила Миля; 3', 'result': 'г Казань, ул Михаила Миля, зд 3', 'postal_code': '420127', 'country': 'Россия', 'country_iso_code': 'RU', 'federal_district': 'Приволжский', 'region_fias_id': '0c089b04-099e-4e0e-955a-6bf1ce525f1a', 'region_kladr_id': '1600000000000', 'region_iso_code': 'RU-TA', 'region_with_type': 'Респ Татарстан', 'region_type': 'Респ', 'region_type_full': 'республика', 'region': 'Татарстан', 'area_fias_id': None, 'area_kladr_id': None, 'area_with_type': None, 'area_type': None, 'area_type_full': None, 'area': None, 'city_fias_id': '93b3df57-4c89-44df-ac42-96f05e9cd3b9', 'city_kladr_id': '1600000100000', 'city_with_type': 'г Казань', 'city_type': 'г', 'city_type_full': 'город', 'city': 'Казань', 'city_area': None, 'city_district_fias_id': None, 'city_district_kladr_id': None, 'city_district_with_type': 'р-н Авиастроительный', 'city_district_type': 'р-н', 'city_district_type_full': 'район', 'city_district': 'Авиастроительный', 'settlement_fias_id': None, 'settlement_kladr_id': None, 'settlement_with_type': None, 'settlement_type': None, 'settlement_type_full': None, 'settlement': None, 'street_fias_id': '23aaf497-2167-436a-b22b-c683a7bb1939', 'street_kladr_id': '16000001000532200', 'street_with_type': 'ул Михаила Миля', 'street_type': 'ул', 'street_type_full': 'улица', 'street': 'Михаила Миля', 'stead_fias_id': None, 'stead_kladr_id': None, 'stead_cadnum': None, 'stead_type': None, 'stead_type_full': None, 'stead': None, 'house_fias_id': '2125bb3d-f7a5-4e3c-8f79-ef4b5caad88c', 'house_kladr_id': '1600000100053220097', 'house_cadnum': '16:50:230103:138', 'house_type': 'зд', 'house_type_full': 'здание', 'house': '3', 'block_type': None, 'block_type_full': None, 'block': None, 'entrance': None, 'floor': None, 'flat_fias_id': None, 'flat_cadnum': None, 'flat_type': None, 'flat_type_full': None, 'flat': None, 'flat_area': None, 'square_meter_price': None, 'flat_price': None, 'postal_box': None, 'fias_id': '2125bb3d-f7a5-4e3c-8f79-ef4b5caad88c', 'fias_code': '16000001000000053220097', 'fias_level': '8', 'fias_actuality_state': '0', 'kladr_id': '1600000100053220097', 'capital_marker': '2', 'okato': '92401363000', 'oktmo': '92701000001', 'tax_office': '1683', 'tax_office_legal': '1683', 'timezone': 'UTC+3', 'geo_lat': '55.846482', 'geo_lon': '49.10848', 'beltway_hit': None, 'beltway_distance': None, 'qc_geo': 2, 'qc_complete': 9, 'qc_house': 2, 'qc': 1, 'unparsed_parts': 'СЕВЕРНЫЙ ВОКЗАЛ', 'metro': None}",55.846482,49.10848,Михаила Миля,3,1.0,"г Казань, ул Михаила Миля, зд 3",2.0,289914534,Республика Татарстан; Казань; р-н Авиастроительный; м. Северный Вокзал; улица Михаила Миля; 3
11,,"{'source': 'Краснодарский край; Новороссийск; Черноморский-2 ЖК; 3Б', 'result': 'Краснодарский край, г Новороссийск, с Цемдолина, пер Черноморский, д 3Б', 'postal_code': '353960', 'country': 'Россия', 'country_iso_code': 'RU', 'federal_district': 'Южный', 'region_fias_id': 'd00e1013-16bd-4c09-b3d5-3cb09fc54bd8', 'region_kladr_id': '2300000000000', 'region_iso_code': 'RU-KDA', 'region_with_type': 'Краснодарский край', 'region_type': 'край', 'region_type_full': 'край', 'region': 'Краснодарский', 'area_fias_id': None, 'area_kladr_id': None, 'area_with_type': None, 'area_type': None, 'area_type_full': None, 'area': None, 'city_fias_id': '16ac039a-5257-4715-a8c5-d6bd9e617b53', 'city_kladr_id': '2300000600000', 'city_with_type': 'г Новороссийск', 'city_type': 'г', 'city_type_full': 'город', 'city': 'Новороссийск', 'city_area': None, 'city_district_fias_id': None, 'city_district_kladr_id': None, 'city_district_with_type': None, 'city_district_type': None, 'city_district_type_full': None, 'city_district': None, 'settlement_fias_id': '6bf374a2-1f47-4f8d-9778-7d2ede45e4b3', 'settlement_kladr_id': '2300000602400', 'settlement_with_type': 'с Цемдолина', 'settlement_type': 'с', 'settlement_type_full': 'село', 'settlement': 'Цемдолина', 'street_fias_id': '0acf332c-abaf-4835-a6b4-b9bdd3bf9a93', 'street_kladr_id': '23000006024020900', 'street_with_type': 'пер Черноморский', 'street_type': 'пер', 'street_type_full': 'переулок', 'street': 'Черноморский', 'stead_fias_id': None, 'stead_kladr_id': None, 'stead_cadnum': None, 'stead_type': None, 'stead_type_full': None, 'stead': None, 'house_fias_id': None, 'house_kladr_id': None, 'house_cadnum': None, 'house_type': 'д', 'house_type_full': 'дом', 'house': '3Б', 'block_type': None, 'block_type_full': None, 'block': None, 'entrance': None, 'floor': None, 'flat_fias_id': None, 'flat_cadnum': None, 'flat_type': None, 'flat_type_full': None, 'flat': None, 'flat_area': None, 'square_meter_price': None, 'flat_price': None, 'postal_box': None, 'fias_id': '0acf332c-abaf-4835-a6b4-b9bdd3bf9a93', 'fias_code': '23000006024000002090000', 'fias_level': '7', 'fias_actuality_state': '0', 'kladr_id': '23000006024020900', 'capital_marker': '0', 'okato': '03420000000', 'oktmo': '03720000001', 'tax_office': '2315', 'tax_office_legal': '2315', 'timezone': 'UTC+3', 'geo_lat': '44.74147', 'geo_lon': '37.700172', 'beltway_hit': None, 'beltway_distance': None, 'qc_geo': 2, 'qc_complete': 9, 'qc_house': 10, 'qc': 1, 'unparsed_parts': '2 ЖК', 'metro': None}",44.74147,37.700172,Черноморский,3Б,1.0,"Краснодарский край, г Новороссийск, с Цемдолина, пер Черноморский, д 3Б",2.0,290037809,Краснодарский край; Новороссийск; мкр. Южный; Черноморский-2 ЖК; 3Б
28,0f0aa29c-dcd7-4dad-8b46-c8bd4353eb19,"{'source': 'Челябинская область; Челябинск; р-н Калининский; Университетская Набережная улица; 109', 'result': 'г Челябинск, ул Университетская Набережная, д 109', 'postal_code': '454128', 'country': 'Россия', 'country_iso_code': 'RU', 'federal_district': 'Уральский', 'region_fias_id': '27eb7c10-a234-44da-a59c-8b1f864966de', 'region_kladr_id': '7400000000000', 'region_iso_code': 'RU-CHE', 'region_with_type': 'Челябинская обл', 'region_type': 'обл', 'region_type_full': 'область', 'region': 'Челябинская', 'area_fias_id': None, 'area_kladr_id': None, 'area_with_type': None, 'area_type': None, 'area_type_full': None, 'area': None, 'city_fias_id': 'a376e68d-724a-4472-be7c-891bdb09ae32', 'city_kladr_id': '7400000100000', 'city_with_type': 'г Челябинск', 'city_type': 'г', 'city_type_full': 'город', 'city': 'Челябинск', 'city_area': None, 'city_district_fias_id': None, 'city_district_kladr_id': None, 'city_district_with_type': 'р-н Калининский', 'city_district_type': 'р-н', 'city_district_type_full': 'район', 'city_district': 'Калининский', 'settlement_fias_id': None, 'settlement_kladr_id': None, 'settlement_with_type': None, 'settlement_type': None, 'settlement_type_full': None, 'settlement': None, 'street_fias_id': '922859ec-1e74-4862-b8bf-7b4b66b127c1', 'street_kladr_id': '74000001000103800', 'street_with_type': 'ул Университетская Набережная', 'street_type': 'ул', 'street_type_full': 'улица', 'street': 'Университетская Набережная', 'stead_fias_id': None, 'stead_kladr_id': None, 'stead_cadnum': None, 'stead_type': None, 'stead_type_full': None, 'stead': None, 'house_fias_id': '0f0aa29c-dcd7-4dad-8b46-c8bd4353eb19', 'house_kladr_id': '7400000100010380127', 'house_cadnum': None, 'house_type': 'д', 'house_type_full': 'дом', 'house': '109', 'block_type': None, 'block_type_full': None, 'block': None, 'entrance': None, 'floor': None, 'flat_fias_id': None, 'flat_cadnum': None, 'flat_type': None, 'flat_type_full': None, 'flat': None, 'flat_area': None, 'square_meter_price': None, 'flat_price': None, 'postal_box': None, 'fias_id': '0f0aa29c-dcd7-4dad-8b46-c8bd4353eb19', 'fias_code': '74000001000000010380127', 'fias_level': '8', 'fias_actuality_state': '0', 'kladr_id': '7400000100010380127', 'capital_marker': '2', 'okato': '75401364000', 'oktmo': '75701310', 'tax_office': '7447', 'tax_office_legal': '7447', 'timezone': 'UTC+5', 'geo_lat': '55.1744149', 'geo_lon': '61.3374005', 'beltway_hit': None, 'beltway_distance': None, 'qc_geo': 2, 'qc_complete': 5, 'qc_house': 2, 'qc': 0, 'unparsed_parts': None, 'metro': None}",55.1744149,61.3374005,Университетская Набережная,109,0.0,"г Челябинск, ул Университетская Набережная, д 109",2.0,287494767,Челябинская область; Челябинск; р-н Калининский; Университетская Набережная улица; 109
29,,"{'source': 'Новосибирская область; Новосибирск; р-н Октябрьский; м. Октябрьская; Военная улица; 51', 'result': 'г Новосибирск, ул Октябрьская магистраль, д 51', 'postal_code': '630099', 'country': 'Россия', 'country_iso_code': 'RU', 'federal_district': 'Сибирский', 'region_fias_id': '1ac46b49-3209-4814-b7bf-a509ea1aecd9', 'region_kladr_id': '5400000000000', 'region_iso_code': 'RU-NVS', 'region_with_type': 'Новосибирская обл', 'region_type': 'обл', 'region_type_full': 'область', 'region': 'Новосибирская', 'area_fias_id': None, 'area_kladr_id': None, 'area_with_type': None, 'area_type': None, 'area_type_full': None, 'area': None, 'city_fias_id': '8dea00e3-9aab-4d8e-887c-ef2aaa546456', 'city_kladr_id': '5400000100000', 'city_with_type': 'г Новосибирск', 'city_type': 'г', 'city_type_full': 'город', 'city': 'Новосибирск', 'city_area': None, 'city_district_fias_id': None, 'city_district_kladr_id': None, 'city_district_with_type': 'р-н Центральный', 'city_district_type': 'р-н', 'city_district_type_full': 'район', 'city_district': 'Центральный', 'settlement_fias_id': None, 'settlement_kladr_id': None, 'settlement_with_type': None, 'settlement_type': None, 'settlement_type_full': None, 'settlement': None, 'street_fias_id': '95184fe7-3e63-4270-8a68-40d53464c29d', 'street_kladr_id': '54000001000176900', 'street_with_type': 'ул Октябрьская магистраль', 'street_type': 'ул', 'street_type_full': 'улица', 'street': 'Октябрьская магистраль', 'stead_fias_id': None, 'stead_kladr_id': None, 'stead_cadnum': None, 'stead_type': None, 'stead_type_full': None, 'stead': None, 'house_fias_id': None, 'house_kladr_id': None, 'house_cadnum': None, 'house_type': 'д', 'house_type_full': 'дом', 'house': '51', 'block_type': None, 'block_type_full': None, 'block': None, 'entrance': None, 'floor': None, 'flat_fias_id': None, 'flat_cadnum': None, 'flat_type': None, 'flat_type_full': None, 'flat': None, 'flat_area': None, 'square_meter_price': None, 'flat_price': None, 'postal_box': None, 'fias_id': '95184fe7-3e63-4270-8a68-40d53464c29d', 'fias_code': '54000001000000017690000', 'fias_level': '7', 'fias_actuality_state': '0', 'kladr_id': '54000001000176900', 'capital_marker': '2', 'okato': '50401386000', 'oktmo': '50701000001', 'tax_office': '5406', 'tax_office_legal': '5406', 'timezone': 'UTC+7', 'geo_lat': '55.0242297', 'geo_lon': '82.9279206', 'beltway_hit': None, 'beltway_distance': None, 'qc_geo': 2, 'qc_complete': 9, 'qc_house': 10, 'qc': 1, 'unparsed_parts': 'ВОЕННАЯ', 'metro': None}",55.0242297,82.9279206,Октябрьская магистраль,51,1.0,"г Новосибирск, ул Октябрьская магистраль, д 51",2.0,289478839,Новосибирская область; Новосибирск; р-н Октябрьский; м. Октябрьская; Военная улица; 51
37,dc9b2026-2518-4da5-a7f2-6bcc8b7a5e8c,"{'source': 'Новосибирская область; Новосибирск; р-н Заельцовский; м. Гагаринская; Сухарная улица; 105/1', 'result': 'г Новосибирск, ул Сухарная, д 105/1', 'postal_code': '630001', 'country': 'Россия', 'country_iso_code': 'RU', 'federal_district': 'Сибирский', 'region_fias_id': '1ac46b49-3209-4814-b7bf-a509ea1aecd9', 'region_kladr_id': '5400000000000', 'region_iso_code': 'RU-NVS', 'region_with_type': 'Новосибирская обл', 'region_type': 'обл', 'region_type_full': 'область', 'region': 'Новосибирская', 'area_fias_id': None, 'area_kladr_id': None, 'area_with_type': None, 'area_type': None, 'area_type_full': None, 'area': None, 'city_fias_id': '8dea00e3-9aab-4d8e-887c-ef2aaa546456', 'city_kladr_id': '5400000100000', 'city_with_type': 'г Новосибирск', 'city_type': 'г', 'city_type_full': 'город', 'city': 'Новосибирск', 'city_area': None, 'city_district_fias_id': None, 'city_district_kladr_id': None, 'city_district_with_type': 'р-н Заельцовский', 'city_district_type': 'р-н', 'city_district_type_full': 'район', 'city_district': 'Заельцовский', 'settlement_fias_id': None, 'settlement_kladr_id': None, 'settlement_with_type': None, 'settlement_type': None, 'settlement_type_full': None, 'settlement': None, 'street_fias_id': '56187928-3586-4638-989c-3269fe67f855', 'street_kladr_id': '54000001000131100', 'street_with_type': 'ул Сухарная', 'street_type': 'ул', 'street_type_full': 'улица', 'street': 'Сухарная', 'stead_fias_id': None, 'stead_kladr_id': None, 'stead_cadnum': None, 'stead_type': None, 'stead_type_full': None, 'stead': None, 'house_fias_id': 'dc9b2026-2518-4da5-a7f2-6bcc8b7a5e8c', 'house_kladr_id': '5400000100013110303', 'house_cadnum': None, 'house_type': 'д', 'house_type_full': 'дом', 'house': '105/1', 'block_type': None, 'block_type_full': None, 'block': None, 'entrance': None, 'floor': None, 'flat_fias_id': None, 'flat_cadnum': None, 'flat_type': None, 'flat_type_full': None, 'flat': None, 'flat_area': None, 'square_meter_price': '122214', 'flat_price': None, 'postal_box': None, 'fias_id': 'dc9b2026-2518-4da5-a7f2-6bcc8b7a5e8c', 'fias_code': '54000001000000013110303', 'fias_level': '8', 'fias_actuality_state': '0', 'kladr_id': '5400000100013110303', 'capital_marker': '2', 'okato': '50401372000', 'oktmo': '50701000001', 'tax_office': '5402', 'tax_office_legal': '5402', 'timezone': 'UTC+7', 'geo_lat': '55.0475731', 'geo_lon': '82.8702429', 'beltway_hit': None, 'beltway_distance': None, 'qc_geo': 2, 'qc_complete': 9, 'qc_house': 2, 'qc': 1, 'unparsed_parts': 'ГАГАРИНСКАЯ', 'metro': None}",55.0475731,82.8702429,Сухарная,105/1,1.0,"г Новосибирск, ул Сухарная, д 105/1",2.0,279447280,Новосибирская область; Новосибирск; р-н Заельцовский; м. Гагаринская; Сухарная улица; 105/1
39,f6421c96-2503-4e35-948a-36f85df8d712,"{'source': 'Краснодарский край; Краснодар; Прикубанский; улица Западный обход; 57лит24', 'result': 'г Краснодар, ул Западный Обход, д 57', 'postal_code': '350053', 'country': 'Россия', 'country_iso_code': 'RU', 'federal_district': 'Южный', 'region_fias_id': 'd00e1013-16bd-4c09-b3d5-3cb09fc54bd8', 'region_kladr_id': '2300000000000', 'region_iso_code': 'RU-KDA', 'region_with_type': 'Краснодарский край', 'region_type': 'край', 'region_type_full': 'край', 'region': 'Краснодарский', 'area_fias_id': None, 'area_kladr_id': None, 'area_with_type': None, 'area_type': None, 'area_type_full': None, 'area': None, 'city_fias_id': '7dfa745e-aa19-4688-b121-b655c11e482f', 'city_kladr_id': '2300000100000', 'city_with_type': 'г Краснодар', 'city_type': 'г', 'city_type_full': 'город', 'city': 'Краснодар', 'city_area': None, 'city_district_fias_id': None, 'city_district_kladr_id': None, 'city_district_with_type': None, 'city_district_type': None, 'city_district_type_full': None, 'city_district': None, 'settlement_fias_id': None, 'settlement_kladr_id': None, 'settlement_with_type': None, 'settlement_type': None, 'settlement_type_full': None, 'settlement': None, 'street_fias_id': '501c36c5-c714-4f42-8323-2813b22f266c', 'street_kladr_id': '23000001000197200', 'street_with_type': 'ул Западный Обход', 'street_type': 'ул', 'street_type_full': 'улица', 'street': 'Западный Обход', 'stead_fias_id': None, 'stead_kladr_id': None, 'stead_cadnum': None, 'stead_type': None, 'stead_type_full': None, 'stead': None, 'house_fias_id': 'f6421c96-2503-4e35-948a-36f85df8d712', 'house_kladr_id': '2300000100019720110', 'house_cadnum': None, 'house_type': 'д', 'house_type_full': 'дом', 'house': '57', 'block_type': None, 'block_type_full': None, 'block': None, 'entrance': None, 'floor': None, 'flat_fias_id': None, 'flat_cadnum': None, 'flat_type': None, 'flat_type_full': None, 'flat': None, 'flat_area': None, 'square_meter_price': '165378', 'flat_price': None, 'postal_box': None, 'fias_id': 'f6421c96-2503-4e35-948a-36f85df8d712', 'fias_code': '23000001000000019720110', 'fias_level': '8', 'fias_actuality_state': '0', 'kladr_id': '2300000100019720110', 'capital_marker': '2', 'okato': '03401000000', 'oktmo': '03701000001', 'tax_office': '2311', 'tax_office_legal': '2311', 'timezone': 'UTC+3', 'geo_lat': '45.096852', 'geo_lon': '38.908371', 'beltway_hit': None, 'beltway_distance': None, 'qc_geo': 0, 'qc_complete': 9, 'qc_house': 2, 'qc': 1, 'unparsed_parts': 'ЛИТ24', 'metro': None}",45.096852,38.908371,Западный Обход,57,1.0,"г Краснодар, ул Западный Обход, д 57",0.0,288480933,Краснодарский край; Краснодар; Прикубанский; улица Западный обход; 57лит24
48,,"{'source': 'Краснодарский край; Анапа; Парковая улица; 79к1', 'result': 'Краснодарский край, г Анапа, ул Парковая, д 79 к 1', 'postal_code': '353451', 'country': 'Россия', 'country_iso_code': 'RU', 'federal_district': 'Южный', 'region_fias_id': 'd00e1013-16bd-4c09-b3d5-3cb09fc54bd8', 'region_kladr_id': '2300000000000', 'region_iso_code': 'RU-KDA', 'region_with_type': 'Краснодарский край', 'region_type': 'край', 'region_type_full': 'край', 'region': 'Краснодарский', 'area_fias_id': '4504c6b3-f501-4f6b-949f-45704aa3ecdd', 'area_kladr_id': '2300300000000', 'area_with_type': 'Анапский р-н', 'area_type': 'р-н', 'area_type_full': 'район', 'area': 'Анапский', 'city_fias_id': 'eeb7a0a7-3bbf-4f00-8a03-a7eabc257bed', 'city_kladr_id': '2300300100000', 'city_with_type': 'г Анапа', 'city_type': 'г', 'city_type_full': 'город', 'city': 'Анапа', 'city_area': None, 'city_district_fias_id': None, 'city_district_kladr_id': None, 'city_district_with_type': None, 'city_district_type': None, 'city_district_type_full': None, 'city_district': None, 'settlement_fias_id': None, 'settlement_kladr_id': None, 'settlement_with_type': None, 'settlement_type': None, 'settlement_type_full': None, 'settlement': None, 'street_fias_id': 'af8f5294-fa84-4e38-a15d-a93c88790219', 'street_kladr_id': '23003001000005700', 'street_with_type': 'ул Парковая', 'street_type': 'ул', 'street_type_full': 'улица', 'street': 'Парковая', 'stead_fias_id': None, 'stead_kladr_id': None, 'stead_cadnum': None, 'stead_type': None, 'stead_type_full': None, 'stead': None, 'house_fias_id': None, 'house_kladr_id': None, 'house_cadnum': None, 'house_type': 'д', 'house_type_full': 'дом', 'house': '79', 'block_type': 'к', 'block_type_full': 'корпус', 'block': '1', 'entrance': None, 'floor': None, 'flat_fias_id': None, 'flat_cadnum': None, 'flat_type': None, 'flat_type_full': None, 'flat': None, 'flat_area': None, 'square_meter_price': None, 'flat_price': None, 'postal_box': None, 'fias_id': 'af8f5294-fa84-4e38-a15d-a93c88790219', 'fias_code': '23003001000000000570000', 'fias_level': '7', 'fias_actuality_state': '0', 'kladr_id': '23003001000005700', 'capital_marker': '1', 'okato': '03403000000', 'oktmo': '03703000001', 'tax_office': '2301', 'tax_office_legal': '2301', 'timezone': 'UTC+3', 'geo_lat': '44.897276', 'geo_lon': '37.342131', 'beltway_hit': None, 'beltway_distance': None, 'qc_geo': 0, 'qc_complete': 10, 'qc_house': 10, 'qc': 0, 'unparsed_parts': None, 'metro': None}",44.897276,37.342131,Парковая,79,0.0,"Краснодарский край, г Анапа, ул Парковая, д 79 к 1",0.0,289742203,Краснодарский край; Анапа; Парковая улица; 79к1
49,0bc5ad8c-4442-47cd-a889-b87bb07ee24d,"{'source': 'Краснодарский край; Краснодар; Прикубанский; улица Западный обход; 45к6', 'result': 'г Краснодар, ул Западный Обход, д 45 к 6', 'postal_code': '350053', 'country': 'Россия', 'country_iso_code': 'RU', 'federal_district': 'Южный', 'region_fias_id': 'd00e1013-16bd-4c09-b3d5-3cb09fc54bd8', 'region_kladr_id': '2300000000000', 'region_iso_code': 'RU-KDA', 'region_with_type': 'Краснодарский край', 'region_type': 'край', 'region_type_full': 'край', 'region': 'Краснодарский', 'area_fias_id': None, 'area_kladr_id': None, 'area_with_type': None, 'area_type': None, 'area_type_full': None, 'area': None, 'city_fias_id': '7dfa745e-aa19-4688-b121-b655c11e482f', 'city_kladr_id': '2300000100000', 'city_with_type': 'г Краснодар', 'city_type': 'г', 'city_type_full': 'город', 'city': 'Краснодар', 'city_area': None, 'city_district_fias_id': None, 'city_district_kladr_id': None, 'city_district_with_type': None, 'city_district_type': None, 'city_district_type_full': None, 'city_district': None, 'settlement_fias_id': None, 'settlement_kladr_id': None, 'settlement_with_type': None, 'settlement_type': None, 'settlement_type_full': None, 'settlement': None, 'street_fias_id': '501c36c5-c714-4f42-8323-2813b22f266c', 'street_kladr_id': '23000001000197200', 'street_with_type': 'ул Западный Обход', 'street_type': 'ул', 'street_type_full': 'улица', 'street': 'Западный Обход', 'stead_fias_id': None, 'stead_kladr_id': None, 'stead_cadnum': None, 'stead_type': None, 'stead_type_full': None, 'stead': None, 'house_fias_id': '0bc5ad8c-4442-47cd-a889-b87bb07ee24d', 'house_kladr_id': '2300000100019720163', 'house_cadnum': None, 'house_type': 'д', 'house_type_full': 'дом', 'house': '45', 'block_type': 'к', 'block_type_full': 'корпус', 'block': '6', 'entrance': None, 'floor': None, 'flat_fias_id': None, 'flat_cadnum': None, 'flat_type': None, 'flat_type_full': None, 'flat': None, 'flat_area': None, 'square_meter_price': None, 'flat_price': None, 'postal_box': None, 'fias_id': '0bc5ad8c-4442-47cd-a889-b87bb07ee24d', 'fias_code': '23000001000000019720163', 'fias_level': '8', 'fias_actuality_state': '0', 'kladr_id': '2300000100019720163', 'capital_marker': '2', 'okato': '03401000000', 'oktmo': '03701000001', 'tax_office': '2311', 'tax_office_legal': '2311', 'timezone': 'UTC+3', 'geo_lat': '45.0956931', 'geo_lon': '38.9076113', 'beltway_hit': None, 'beltway_distance': None, 'qc_geo': 1, 'qc_complete': 5, 'qc_house': 2, 'qc': 0, 'unparsed_parts': None, 'metro': None}",45.0956931,38.9076113,Западный Обход,45,0.0,"г Краснодар, ул Западный Обход, д 45 к 6",1.0,285363391,Краснодарский край; Краснодар; Прикубанский; улица Западный обход; 45к6
