,house_fias_id,data,geo_lat,geo_lon,street,house,qc,result,qc_geo,ad_id,addr
0,018738f2-48cb-4f4d-afea-5eadfb454c08,"{'source': 'Новороссийск; Приморский район; село Цемдолина; ул. Красина; 53к3', 'result': 'Краснодарский край, г Новороссийск, с Цемдолина, ул Красина, д 53 к 3', 'postal_code': '353960', 'country': 'Россия', 'country_iso_code': 'RU', 'federal_district': 'Южный', 'region_fias_id': 'd00e1013-16bd-4c09-b3d5-3cb09fc54bd8', 'region_kladr_id': '2300000000000', 'region_iso_code': 'RU-KDA', 'region_with_type': 'Краснодарский край', 'region_type': 'край', 'region_type_full': 'край', 'region': 'Краснодарский', 'area_fias_id': None, 'area_kladr_id': None, 'area_with_type': None, 'area_type': None, 'area_type_full': None, 'area': None, 'city_fias_id': '16ac039a-5257-4715-a8c5-d6bd9e617b53', 'city_kladr_id': '2300000600000', 'city_with_type': 'г Новороссийск', 'city_type': 'г', 'city_type_full': 'город', 'city': 'Новороссийск', 'city_area': None, 'city_district_fias_id': None, 'city_district_kladr_id': None, 'city_district_with_type': None, 'city_district_type': None, 'city_district_type_full': None, 'city_district': None, 'settlement_fias_id': '6bf374a2-1f47-4f8d-9778-7d2ede45e4b3', 'settlement_kladr_id': '2300000602400', 'settlement_with_type': 'с Цемдолина', 'settlement_type': 'с', 'settlement_type_full': 'село', 'settlement': 'Цемдолина', 'street_fias_id': 'c07db939-9bca-485f-99b0-54d5ba670ab8', 'street_kladr_id': '23000006024002000', 'street_with_type': 'ул Красина', 'street_type': 'ул', 'street_type_full': 'улица', 'street': 'Красина', 'stead_fias_id': None, 'stead_kladr_id': None, 'stead_cadnum': None, 'stead_type': None, 'stead_type_full': None, 'stead': None, 'house_fias_id': '018738f2-48cb-4f4d-afea-5eadfb454c08', 'house_kladr_id': '2300000602400200104', 'house_cadnum': None, 'house_type': 'д', 'house_type_full': 'дом', 'house': '53', 'block_type': 'к', 'block_type_full': 'корпус', 'block': '3', 'entrance': None, 'floor': None, 'flat_fias_id': None, 'flat_cadnum': None, 'flat_type': None, 'flat_type_full': None, 'flat': None, 'flat_area': None, 'square_meter_price': None, 'flat_price': None, 'postal_box': None, 'fias_id': '018738f2-48cb-4f4d-afea-5eadfb454c08', 'fias_code': '23000006024000000200104', 'fias_level': '8', 'fias_actuality_state': '0', 'kladr_id': '2300000602400200104', 'capital_marker': '0', 'okato': '03420000000', 'oktmo': '03720000001', 'tax_office': '2315', 'tax_office_legal': '2315', 'timezone': 'UTC+3', 'geo_lat': '44.7566086', 'geo_lon': '37.7225751', 'beltway_hit': None, 'beltway_distance': None, 'qc_geo': 2, 'qc_complete': 0, 'qc_house': 2, 'qc': 0, 'unparsed_parts': None, 'metro': None}",44.7566086,37.7225751,Красина,53,0.0,"Краснодарский край, г Новороссийск, с Цемдолина, ул Красина, д 53 к 3",2.0,3361843210,Новороссийск; Приморский район; село Цемдолина; ул. Красина; 53к3
2,4b4f7a6c-f472-46d4-94ee-05098f905eea,"{'source': 'Новороссийск; Приморский район; село Цемдолина; Монолитная ул.; 16', 'result': 'Краснодарский край, г Новороссийск, с Цемдолина, ул Монолитная, д 16', 'postal_code': '353960', 'country': 'Россия', 'country_iso_code': 'RU', 'federal_district': 'Южный', 'region_fias_id': 'd00e1013-16bd-4c09-b3d5-3cb09fc54bd8', 'region_kladr_id': '2300000000000', 'region_iso_code': 'RU-KDA', 'region_with_type': 'Краснодарский край', 'region_type': 'край', 'region_type_full': 'край', 'region': 'Краснодарский', 'area_fias_id': None, 'area_kladr_id': None, 'area_with_type': None, 'area_type': None, 'area_type_full': None, 'area': None, 'city_fias_id': '16ac039a-5257-4715-a8c5-d6bd9e617b53', 'city_kladr_id': '2300000600000', 'city_with_type': 'г Новороссийск', 'city_type': 'г', 'city_type_full': 'город', 'city': 'Новороссийск', 'city_area': None, 'city_district_fias_id': None, 'city_district_kladr_id': None, 'city_district_with_type': None, 'city_district_type': None, 'city_district_type_full': None, 'city_district': None, 'settlement_fias_id': '6bf374a2-1f47-4f8d-9778-7d2ede45e4b3', 'settlement_kladr_id': '2300000602400', 'settlement_with_type': 'с Цемдолина', 'settlement_type': 'с', 'settlement_type_full': 'село', 'settlement': 'Цемдолина', 'street_fias_id': '54eee55d-cb7b-4936-8c46-cd16acee7437', 'street_kladr_id': '23000006024026900', 'street_with_type': 'ул Монолитная', 'street_type': 'ул', 'street_type_full': 'улица', 'street': 'Монолитная', 'stead_fias_id': None, 'stead_kladr_id': None, 'stead_cadnum': None, 'stead_type': None, 'stead_type_full': None, 'stead': None, 'house_fias_id': '4b4f7a6c-f472-46d4-94ee-05098f905eea', 'house_kladr_id': '2300000602402690006', 'house_cadnum': '23:47:0108025:1180', 'house_type': 'д', 'house_type_full': 'дом', 'house': '16', 'block_type': None, 'block_type_full': None, 'block': None, 'entrance': None, 'floor': None, 'flat_fias_id': None, 'flat_cadnum': None, 'flat_type': None, 'flat_type_full': None, 'flat': None, 'flat_area': None, 'square_meter_price': None, 'flat_price': None, 'postal_box': None, 'fias_id': '4b4f7a6c-f472-46d4-94ee-05098f905eea', 'fias_code': '23000006024000002690006', 'fias_level': '8', 'fias_actuality_state': '0', 'kladr_id': '2300000602402690006', 'capital_marker': '0', 'okato': '03420000000', 'oktmo': '03720000001', 'tax_office': '2315', 'tax_office_legal': '2315', 'timezone': 'UTC+3', 'geo_lat': '44.750924', 'geo_lon': '37.7141333', 'beltway_hit': None, 'beltway_distance': None, 'qc_geo': 3, 'qc_complete': 0, 'qc_house': 2, 'qc': 0, 'unparsed_parts': None, 'metro': None}",44.750924,37.7141333,Монолитная,16,0.0,"Краснодарский край, г Новороссийск, с Цемдолина, ул Монолитная, д 16",3.0,3050892531,Новороссийск; Приморский район; село Цемдолина; Монолитная ул.; 16
3,519a9dcb-52f6-4905-a699-a051d972fe34,"{'source': 'Новороссийск; ул. Видова; 163Б', 'result': 'Краснодарский край, г Новороссийск, ул Видова, д 163Б', 'postal_code': '353912', 'country': 'Россия', 'country_iso_code': 'RU', 'federal_district': 'Южный', 'region_fias_id': 'd00e1013-16bd-4c09-b3d5-3cb09fc54bd8', 'region_kladr_id': '2300000000000', 'region_iso_code': 'RU-KDA', 'region_with_type': 'Краснодарский край', 'region_type': 'край', 'region_type_full': 'край', 'region': 'Краснодарский', 'area_fias_id': None, 'area_kladr_id': None, 'area_with_type': None, 'area_type': None, 'area_type_full': None, 'area': None, 'city_fias_id': '16ac039a-5257-4715-a8c5-d6bd9e617b53', 'city_kladr_id': '2300000600000', 'city_with_type': 'г Новороссийск', 'city_type': 'г', 'city_type_full': 'город', 'city': 'Новороссийск', 'city_area': None, 'city_district_fias_id': None, 'city_district_kladr_id': None, 'city_district_with_type': None, 'city_district_type': None, 'city_district_type_full': None, 'city_district': None, 'settlement_fias_id': None, 'settlement_kladr_id': None, 'settlement_with_type': None, 'settlement_type': None, 'settlement_type_full': None, 'settlement': None, 'street_fias_id': '344e6f7f-45a8-4323-a9b5-5c6fb633883d', 'street_kladr_id': '23000006000004600', 'street_with_type': 'ул Видова', 'street_type': 'ул', 'street_type_full': 'улица', 'street': 'Видова', 'stead_fias_id': None, 'stead_kladr_id': None, 'stead_cadnum': None, 'stead_type': None, 'stead_type_full': None, 'stead': None, 'house_fias_id': '519a9dcb-52f6-4905-a699-a051d972fe34', 'house_kladr_id': '2300000600000460101', 'house_cadnum': '23:47:0110020:168', 'house_type': 'д', 'house_type_full': 'дом', 'house': '163Б', 'block_type': None, 'block_type_full': None, 'block': None, 'entrance': None, 'floor': None, 'flat_fias_id': None, 'flat_cadnum': None, 'flat_type': None, 'flat_type_full': None, 'flat': None, 'flat_area': None, 'square_meter_price': None, 'flat_price': None, 'postal_box': None, 'fias_id': '519a9dcb-52f6-4905-a699-a051d972fe34', 'fias_code': '23000006000000000460101', 'fias_level': '8', 'fias_actuality_state': '0', 'kladr_id': '2300000600000460101', 'capital_marker': '0', 'okato': '03420000000', 'oktmo': '03720000001', 'tax_office': '2315', 'tax_office_legal': '2315', 'timezone': 'UTC+3', 'geo_lat': '44.7396344', 'geo_lon': '37.7296702', 'beltway_hit': None, 'beltway_distance': None, 'qc_geo': 1, 'qc_complete': 5, 'qc_house': 2, 'qc': 0, 'unparsed_parts': None, 'metro': None}",44.7396344,37.7296702,Видова,163Б,0.0,"Краснодарский край, г Новороссийск, ул Видова, д 163Б",1.0,3229125837,Новороссийск; ул. Видова; 163Б
4,cfa75732-1ee8-47b2-8e15-1b6c2ba78936,"{'source': 'Новороссийск; Прибойный пер.; 48', 'result': 'Краснодарский край, г Новороссийск, пер Прибойный, д 48', 'postal_code': '353924', 'country': 'Россия', 'country_iso_code': 'RU', 'federal_district': 'Южный', 'region_fias_id': 'd00e1013-16bd-4c09-b3d5-3cb09fc54bd8', 'region_kladr_id': '2300000000000', 'region_iso_code': 'RU-KDA', 'region_with_type': 'Краснодарский край', 'region_type': 'край', 'region_type_full': 'край', 'region': 'Краснодарский', 'area_fias_id': None, 'area_kladr_id': None, 'area_with_type': None, 'area_type': None, 'area_type_full': None, 'area': None, 'city_fias_id': '16ac039a-5257-4715-a8c5-d6bd9e617b53', 'city_kladr_id': '2300000600000', 'city_with_type': 'г Новороссийск', 'city_type': 'г', 'city_type_full': 'город', 'city': 'Новороссийск', 'city_area': None, 'city_district_fias_id': None, 'city_district_kladr_id': None, 'city_district_with_type': None, 'city_district_type': None, 'city_district_type_full': None, 'city_district': None, 'settlement_fias_id': None, 'settlement_kladr_id': None, 'settlement_with_type': None, 'settlement_type': None, 'settlement_type_full': None, 'settlement': None, 'street_fias_id': '4a3fdb04-5208-4082-931b-04a8955fd5ce', 'street_kladr_id': '23000006000071600', 'street_with_type': 'пер Прибойный', 'street_type': 'пер', 'street_type_full': 'переулок', 'street': 'Прибойный', 'stead_fias_id': None, 'stead_kladr_id': None, 'stead_cadnum': None, 'stead_type': None, 'stead_type_full': None, 'stead': None, 'house_fias_id': 'cfa75732-1ee8-47b2-8e15-1b6c2ba78936', 'house_kladr_id': '2300000600007160079', 'house_cadnum': '23:47:0118055:7238', 'house_type': 'д', 'house_type_full': 'дом', 'house': '48', 'block_type': None, 'block_type_full': None, 'block': None, 'entrance': None, 'floor': None, 'flat_fias_id': None, 'flat_cadnum': None, 'flat_type': None, 'flat_type_full': None, 'flat': None, 'flat_area': None, 'square_meter_price': '120510', 'flat_price': None, 'postal_box': None, 'fias_id': 'cfa75732-1ee8-47b2-8e15-1b6c2ba78936', 'fias_code': '23000006000000007160079', 'fias_level': '8', 'fias_actuality_state': '0', 'kladr_id': '2300000600007160079', 'capital_marker': '0', 'okato': '03420000000', 'oktmo': '03720000001', 'tax_office': '2315', 'tax_office_legal': '2315', 'timezone': 'UTC+3', 'geo_lat': '44.6714343', 'geo_lon': '37.7715219', 'beltway_hit': None, 'beltway_distance': None, 'qc_geo': 2, 'qc_complete': 5, 'qc_house': 2, 'qc': 0, 'unparsed_parts': None, 'metro': None}",44.6714343,37.7715219,Прибойный,48,0.0,"Краснодарский край, г Новороссийск, пер Прибойный, д 48",2.0,3007211272,Новороссийск; Прибойный пер.; 48
5,a331612e-2346-4213-b751-2e05a3e2b4f4,"{'source': 'Новороссийск; ул. Куникова; лит. 2', 'result': 'Краснодарский край, г Новороссийск, ул Куникова, д 2', 'postal_code': '353910', 'country': 'Россия', 'country_iso_code': 'RU', 'federal_district': 'Южный', 'region_fias_id': 'd00e1013-16bd-4c09-b3d5-3cb09fc54bd8', 'region_kladr_id': '2300000000000', 'region_iso_code': 'RU-KDA', 'region_with_type': 'Краснодарский край', 'region_type': 'край', 'region_type_full': 'край', 'region': 'Краснодарский', 'area_fias_id': None, 'area_kladr_id': None, 'area_with_type': None, 'area_type': None, 'area_type_full': None, 'area': None, 'city_fias_id': '16ac039a-5257-4715-a8c5-d6bd9e617b53', 'city_kladr_id': '2300000600000', 'city_with_type': 'г Новороссийск', 'city_type': 'г', 'city_type_full': 'город', 'city': 'Новороссийск', 'city_area': None, 'city_district_fias_id': None, 'city_district_kladr_id': None, 'city_district_with_type': None, 'city_district_type': None, 'city_district_type_full': None, 'city_district': None, 'settlement_fias_id': None, 'settlement_kladr_id': None, 'settlement_with_type': None, 'settlement_type': None, 'settlement_type_full': None, 'settlement': None, 'street_fias_id': 'ac86bc41-d5fc-4d30-a102-7b4cbc3fc077', 'street_kladr_id': '23000006000017100', 'street_with_type': 'ул Куникова', 'street_type': 'ул', 'street_type_full': 'улица', 'street': 'Куникова', 'stead_fias_id': None, 'stead_kladr_id': None, 'stead_cadnum': None, 'stead_type': None, 'stead_type_full': None, 'stead': None, 'house_fias_id': 'a331612e-2346-4213-b751-2e05a3e2b4f4', 'house_kladr_id': '2300000600001710033', 'house_cadnum': None, 'house_type': 'д', 'house_type_full': 'дом', 'house': '2', 'block_type': None, 'block_type_full': None, 'block': None, 'entrance': None, 'floor': None, 'flat_fias_id': None, 'flat_cadnum': None, 'flat_type': None, 'flat_type_full': None, 'flat': None, 'flat_area': '51.3', 'square_meter_price': None, 'flat_price': None, 'postal_box': None, 'fias_id': 'a331612e-2346-4213-b751-2e05a3e2b4f4', 'fias_code': '23000006000000001710033', 'fias_level': '8', 'fias_actuality_state': '0', 'kladr_id': '2300000600001710033', 'capital_marker': '0', 'okato': '03420000000', 'oktmo': '03720000001', 'tax_office': '2315', 'tax_office_legal': '2315', 'timezone': 'UTC+3', 'geo_lat': '44.6939731', 'geo_lon': '37.7865221', 'beltway_hit': None, 'beltway_distance': None, 'qc_geo': 0, 'qc_complete': 9, 'qc_house': 2, 'qc': 1, 'unparsed_parts': 'ЛИТ', 'metro': None}",44.6939731,37.7865221,Куникова,2,1.0,"Краснодарский край, г Новороссийск, ул Куникова, д 2",0.0,3184463647,Новороссийск; ул. Куникова; лит. 2
6,a331612e-2346-4213-b751-2e05a3e2b4f4,"{'source': 'Новороссийск; ул. Куникова; лит. 2', 'result': 'Краснодарский край, г Новороссийск, ул Куникова, д 2', 'postal_code': '353910', 'country': 'Россия', 'country_iso_code': 'RU', 'federal_district': 'Южный', 'region_fias_id': 'd00e1013-16bd-4c09-b3d5-3cb09fc54bd8', 'region_kladr_id': '2300000000000', 'region_iso_code': 'RU-KDA', 'region_with_type': 'Краснодарский край', 'region_type': 'край', 'region_type_full': 'край', 'region': 'Краснодарский', 'area_fias_id': None, 'area_kladr_id': None, 'area_with_type': None, 'area_type': None, 'area_type_full': None, 'area': None, 'city_fias_id': '16ac039a-5257-4715-a8c5-d6bd9e617b53', 'city_kladr_id': '2300000600000', 'city_with_type': 'г Новороссийск', 'city_type': 'г', 'city_type_full': 'город', 'city': 'Новороссийск', 'city_area': None, 'city_district_fias_id': None, 'city_district_kladr_id': None, 'city_district_with_type': None, 'city_district_type': None, 'city_district_type_full': None, 'city_district': None, 'settlement_fias_id': None, 'settlement_kladr_id': None, 'settlement_with_type': None, 'settlement_type': None, 'settlement_type_full': None, 'settlement': None, 'street_fias_id': 'ac86bc41-d5fc-4d30-a102-7b4cbc3fc077', 'street_kladr_id': '23000006000017100', 'street_with_type': 'ул Куникова', 'street_type': 'ул', 'street_type_full': 'улица', 'street': 'Куникова', 'stead_fias_id': None, 'stead_kladr_id': None, 'stead_cadnum': None, 'stead_type': None, 'stead_type_full': None, 'stead': None, 'house_fias_id': 'a331612e-2346-4213-b751-2e05a3e2b4f4', 'house_kladr_id': '2300000600001710033', 'house_cadnum': None, 'house_type': 'д', 'house_type_full': 'дом', 'house': '2', 'block_type': None, 'block_type_full': None, 'block': None, 'entrance': None, 'floor': None, 'flat_fias_id': None, 'flat_cadnum': None, 'flat_type': None, 'flat_type_full': None, 'flat': None, 'flat_area': '51.3', 'square_meter_price': None, 'flat_price': None, 'postal_box': None, 'fias_id': 'a331612e-2346-4213-b751-2e05a3e2b4f4', 'fias_code': '23000006000000001710033', 'fias_level': '8', 'fias_actuality_state': '0', 'kladr_id': '2300000600001710033', 'capital_marker': '0', 'okato': '03420000000', 'oktmo': '03720000001', 'tax_office': '2315', 'tax_office_legal': '2315', 'timezone': 'UTC+3', 'geo_lat': '44.6939731', 'geo_lon': '37.7865221', 'beltway_hit': None, 'beltway_distance': None, 'qc_geo': 0, 'qc_complete': 9, 'qc_house': 2, 'qc': 1, 'unparsed_parts': 'ЛИТ', 'metro': None}",44.6939731,37.7865221,Куникова,2,1.0,"Краснодарский край, г Новороссийск, ул Куникова, д 2",0.0,3184494769,Новороссийск; ул. Куникова; лит. 2
7,43e06706-ba42-4687-a4e4-d16d33069990,"{'source': 'Новороссийск; Приморский район; село Цемдолина; ул. Красина; 53к2', 'result': 'Краснодарский край, г Новороссийск, с Цемдолина, ул Красина, д 53 к 2', 'postal_code': '353960', 'country': 'Россия', 'country_iso_code': 'RU', 'federal_district': 'Южный', 'region_fias_id': 'd00e1013-16bd-4c09-b3d5-3cb09fc54bd8', 'region_kladr_id': '2300000000000', 'region_iso_code': 'RU-KDA', 'region_with_type': 'Краснодарский край', 'region_type': 'край', 'region_type_full': 'край', 'region': 'Краснодарский', 'area_fias_id': None, 'area_kladr_id': None, 'area_with_type': None, 'area_type': None, 'area_type_full': None, 'area': None, 'city_fias_id': '16ac039a-5257-4715-a8c5-d6bd9e617b53', 'city_kladr_id': '2300000600000', 'city_with_type': 'г Новороссийск', 'city_type': 'г', 'city_type_full': 'город', 'city': 'Новороссийск', 'city_area': None, 'city_district_fias_id': None, 'city_district_kladr_id': None, 'city_district_with_type': None, 'city_district_type': None, 'city_district_type_full': None, 'city_district': None, 'settlement_fias_id': '6bf374a2-1f47-4f8d-9778-7d2ede45e4b3', 'settlement_kladr_id': '2300000602400', 'settlement_with_type': 'с Цемдолина', 'settlement_type': 'с', 'settlement_type_full': 'село', 'settlement': 'Цемдолина', 'street_fias_id': 'c07db939-9bca-485f-99b0-54d5ba670ab8', 'street_kladr_id': '23000006024002000', 'street_with_type': 'ул Красина', 'street_type': 'ул', 'street_type_full': 'улица', 'street': 'Красина', 'stead_fias_id': None, 'stead_kladr_id': None, 'stead_cadnum': None, 'stead_type': None, 'stead_type_full': None, 'stead': None, 'house_fias_id': '43e06706-ba42-4687-a4e4-d16d33069990', 'house_kladr_id': '2300000602400200105', 'house_cadnum': None, 'house_type': 'д', 'house_type_full': 'дом', 'house': '53', 'block_type': 'к', 'block_type_full': 'корпус', 'block': '2', 'entrance': None, 'floor': None, 'flat_fias_id': None, 'flat_cadnum': None, 'flat_type': None, 'flat_type_full': None, 'flat': None, 'flat_area': None, 'square_meter_price': None, 'flat_price': None, 'postal_box': None, 'fias_id': '43e06706-ba42-4687-a4e4-d16d33069990', 'fias_code': '23000006024000000200105', 'fias_level': '8', 'fias_actuality_state': '0', 'kladr_id': '2300000602400200105', 'capital_marker': '0', 'okato': '03420000000', 'oktmo': '03720000001', 'tax_office': '2315', 'tax_office_legal': '2315', 'timezone': 'UTC+3', 'geo_lat': '44.7566086', 'geo_lon': '37.7225751', 'beltway_hit': None, 'beltway_distance': None, 'qc_geo': 2, 'qc_complete': 0, 'qc_house': 2, 'qc': 0, 'unparsed_parts': None, 'metro': None}",44.7566086,37.7225751,Красина,53,0.0,"Краснодарский край, г Новороссийск, с Цемдолина, ул Красина, д 53 к 2",2.0,3100014095,Новороссийск; Приморский район; село Цемдолина; ул. Красина; 53к2
8,2b7e3cb8-3a0c-458f-9dcf-d5458a81d0ae,"{'source': 'Новороссийск; Приморский район; село Цемдолина; Солнечная ул.; 2к2', 'result': 'Краснодарский край, г Новороссийск, с Цемдолина, ул Солнечная, д 2 к 2', 'postal_code': '353960', 'country': 'Россия', 'country_iso_code': 'RU', 'federal_district': 'Южный', 'region_fias_id': 'd00e1013-16bd-4c09-b3d5-3cb09fc54bd8', 'region_kladr_id': '2300000000000', 'region_iso_code': 'RU-KDA', 'region_with_type': 'Краснодарский край', 'region_type': 'край', 'region_type_full': 'край', 'region': 'Краснодарский', 'area_fias_id': None, 'area_kladr_id': None, 'area_with_type': None, 'area_type': None, 'area_type_full': None, 'area': None, 'city_fias_id': '16ac039a-5257-4715-a8c5-d6bd9e617b53', 'city_kladr_id': '2300000600000', 'city_with_type': 'г Новороссийск', 'city_type': 'г', 'city_type_full': 'город', 'city': 'Новороссийск', 'city_area': None, 'city_district_fias_id': None, 'city_district_kladr_id': None, 'city_district_with_type': None, 'city_district_type': None, 'city_district_type_full': None, 'city_district': None, 'settlement_fias_id': '6bf374a2-1f47-4f8d-9778-7d2ede45e4b3', 'settlement_kladr_id': '2300000602400', 'settlement_with_type': 'с Цемдолина', 'settlement_type': 'с', 'settlement_type_full': 'село', 'settlement': 'Цемдолина', 'street_fias_id': '7551ff93-0cee-4267-8a44-7f1762d6fae8', 'street_kladr_id': '23000006024004500', 'street_with_type': 'ул Солнечная', 'street_type': 'ул', 'street_type_full': 'улица', 'street': 'Солнечная', 'stead_fias_id': None, 'stead_kladr_id': None, 'stead_cadnum': None, 'stead_type': None, 'stead_type_full': None, 'stead': None, 'house_fias_id': '2b7e3cb8-3a0c-458f-9dcf-d5458a81d0ae', 'house_kladr_id': '2300000602400450016', 'house_cadnum': None, 'house_type': 'д', 'house_type_full': 'дом', 'house': '2', 'block_type': 'к', 'block_type_full': 'корпус', 'block': '2', 'entrance': None, 'floor': None, 'flat_fias_id': None, 'flat_cadnum': None, 'flat_type': None, 'flat_type_full': None, 'flat': None, 'flat_area': None, 'square_meter_price': None, 'flat_price': None, 'postal_box': None, 'fias_id': '2b7e3cb8-3a0c-458f-9dcf-d5458a81d0ae', 'fias_code': '23000006024000000450016', 'fias_level': '8', 'fias_actuality_state': '0', 'kladr_id': '2300000602400450016', 'capital_marker': '0', 'okato': '03420000000', 'oktmo': '03720000001', 'tax_office': '2315', 'tax_office_legal': '2315', 'timezone': 'UTC+3', 'geo_lat': '44.7501852', 'geo_lon': '37.732372', 'beltway_hit': None, 'beltway_distance': None, 'qc_geo': 2, 'qc_complete': 0, 'qc_house': 2, 'qc': 0, 'unparsed_parts': None, 'metro': None}",44.7501852,37.732372,Солнечная,2,0.0,"Краснодарский край, г Новороссийск, с Цемдолина, ул Солнечная, д 2 к 2",2.0,3088817903,Новороссийск; Приморский район; село Цемдолина; Солнечная ул.; 2к2
9,,"{'source': 'Новороссийск; ул. Ф.Я. Бурсака; д. 82', 'result': 'Краснодарский край, г Новороссийск, с Цемдолина, ул Ф.Я. Бурсака, д 82', 'postal_code': '353960', 'country': 'Россия', 'country_iso_code': 'RU', 'federal_district': 'Южный', 'region_fias_id': 'd00e1013-16bd-4c09-b3d5-3cb09fc54bd8', 'region_kladr_id': '2300000000000', 'region_iso_code': 'RU-KDA', 'region_with_type': 'Краснодарский край', 'region_type': 'край', 'region_type_full': 'край', 'region': 'Краснодарский', 'area_fias_id': None, 'area_kladr_id': None, 'area_with_type': None, 'area_type': None, 'area_type_full': None, 'area': None, 'city_fias_id': '16ac039a-5257-4715-a8c5-d6bd9e617b53', 'city_kladr_id': '2300000600000', 'city_with_type': 'г Новороссийск', 'city_type': 'г', 'city_type_full': 'город', 'city': 'Новороссийск', 'city_area': None, 'city_district_fias_id': None, 'city_district_kladr_id': None, 'city_district_with_type': None, 'city_district_type': None, 'city_district_type_full': None, 'city_district': None, 'settlement_fias_id': '6bf374a2-1f47-4f8d-9778-7d2ede45e4b3', 'settlement_kladr_id': '2300000602400', 'settlement_with_type': 'с Цемдолина', 'settlement_type': 'с', 'settlement_type_full': 'село', 'settlement': 'Цемдолина', 'street_fias_id': 'a365cd5e-02fb-4d3c-a9ae-acddbaf97fa4', 'street_kladr_id': '23000006024021100', 'street_with_type': 'ул Ф.Я. Бурсака', 'street_type': 'ул', 'street_type_full': 'улица', 'street': 'Ф.Я. Бурсака', 'stead_fias_id': None, 'stead_kladr_id': None, 'stead_cadnum': None, 'stead_type': None, 'stead_type_full': None, 'stead': None, 'house_fias_id': None, 'house_kladr_id': None, 'house_cadnum': None, 'house_type': 'д', 'house_type_full': 'дом', 'house': '82', 'block_type': None, 'block_type_full': None, 'block': None, 'entrance': None, 'floor': None, 'flat_fias_id': None, 'flat_cadnum': None, 'flat_type': None, 'flat_type_full': None, 'flat': None, 'flat_area': None, 'square_meter_price': '119626', 'flat_price': None, 'postal_box': None, 'fias_id': 'a365cd5e-02fb-4d3c-a9ae-acddbaf97fa4', 'fias_code': '23000006024000002110000', 'fias_level': '7', 'fias_actuality_state': '0', 'kladr_id': '23000006024021100', 'capital_marker': '0', 'okato': '03420000000', 'oktmo': '03720000001', 'tax_office': '2315', 'tax_office_legal': '2315', 'timezone': 'UTC+3', 'geo_lat': '44.746436', 'geo_lon': '37.7076088', 'beltway_hit': None, 'beltway_distance': None, 'qc_geo': 2, 'qc_complete': 10, 'qc_house': 10, 'qc': 0, 'unparsed_parts': None, 'metro': None}",44.746436,37.7076088,Ф.Я. Бурсака,82,0.0,"Краснодарский край, г Новороссийск, с Цемдолина, ул Ф.Я. Бурсака, д 82",2.0,3229424944,Новороссийск; ул. Ф.Я. Бурсака; д. 82
12,1abc5add-9841-4735-88b2-603a865583af,"{'source': 'Новороссийск; пр-т Ленина; 85', 'result': 'Краснодарский край, г Новороссийск, пр-кт Ленина, д 85', 'postal_code': '353913', 'country': 'Россия', 'country_iso_code': 'RU', 'federal_district': 'Южный', 'region_fias_id': 'd00e1013-16bd-4c09-b3d5-3cb09fc54bd8', 'region_kladr_id': '2300000000000', 'region_iso_code': 'RU-KDA', 'region_with_type': 'Краснодарский край', 'region_type': 'край', 'region_type_full': 'край', 'region': 'Краснодарский', 'area_fias_id': None, 'area_kladr_id': None, 'area_with_type': None, 'area_type': None, 'area_type_full': None, 'area': None, 'city_fias_id': '16ac039a-5257-4715-a8c5-d6bd9e617b53', 'city_kladr_id': '2300000600000', 'city_with_type': 'г Новороссийск', 'city_type': 'г', 'city_type_full': 'город', 'city': 'Новороссийск', 'city_area': None, 'city_district_fias_id': None, 'city_district_kladr_id': None, 'city_district_with_type': None, 'city_district_type': None, 'city_district_type_full': None, 'city_district': None, 'settlement_fias_id': None, 'settlement_kladr_id': None, 'settlement_with_type': None, 'settlement_type': None, 'settlement_type_full': None, 'settlement': None, 'street_fias_id': 'd3aa6044-ec51-4253-bc63-a27aa168d599', 'street_kladr_id': '23000006000018000', 'street_with_type': 'пр-кт Ленина', 'street_type': 'пр-кт', 'street_type_full': 'проспект', 'street': 'Ленина', 'stead_fias_id': None, 'stead_kladr_id': None, 'stead_cadnum': None, 'stead_type': None, 'stead_type_full': None, 'stead': None, 'house_fias_id': '1abc5add-9841-4735-88b2-603a865583af', 'house_kladr_id': '2300000600001800049', 'house_cadnum': '23:47:0309007:222', 'house_type': 'д', 'house_type_full': 'дом', 'house': '85', 'block_type': None, 'block_type_full': None, 'block': None, 'entrance': None, 'floor': None, 'flat_fias_id': None, 'flat_cadnum': None, 'flat_type': None, 'flat_type_full': None, 'flat': None, 'flat_area': None, 'square_meter_price': '82467', 'flat_price': None, 'postal_box': None, 'fias_id': '1abc5add-9841-4735-88b2-603a865583af', 'fias_code': '23000006000000001800049', 'fias_level': '8', 'fias_actuality_state': '0', 'kladr_id': '2300000600001800049', 'capital_marker': '0', 'okato': '03420000000', 'oktmo': '03720000001', 'tax_office': '2315', 'tax_office_legal': '2315', 'timezone': 'UTC+3', 'geo_lat': '44.6893624', 'geo_lon': '37.7906819', 'beltway_hit': None, 'beltway_distance': None, 'qc_geo': 0, 'qc_complete': 5, 'qc_house': 2, 'qc': 0, 'unparsed_parts': None, 'metro': None}",44.6893624,37.7906819,Ленина,85,0.0,"Краснодарский край, г Новороссийск, пр-кт Ленина, д 85",0.0,3068195493,Новороссийск; пр-т Ленина; 85
